product_id,title,url,brand,price_current,price_regular,sale_price,discount_percent,discount_amount,rating,rating_count,bought_last_month,colors,color_selected,category_breadcrumb,description,material_text,highlights,feature_bullets,images,dimensions,dimensions_table,specifications,is_sale,is_clearance,is_new,best_seller,seller,fulfillment_info,in_stock,scraped_at
92142954,JanSport Adaptive Accessory Bag,https://www.target.com/p/jansport-adaptive-accessory-bag/-/A-92142954?preselect=89788254#lnk=sametab,JanSport,0.0,0.0,0.0,0,0.0,4.6,358,,Misty Rose,,,,,,,https://target.scene7.com/is/image/Target/GUEST_cbfaa9ec-58cc-4d9f-a99a-66670fd400b1?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,False,False,False,,,True,2026-02-20T23:19:53.687149
1001625209,Vera Bradley Women's Outlet Faux Leather Hobo Convertible Crossbody Bag,https://www.target.com/p/vera-bradley-outlet-hobo-convertible-crossbody/-/A-1001625209?preselect=1001625208#lnk=sametab,Vera Bradley,40.5,135.0,0.0,70,94.5,4.6,31,,moonless night|quiet shade|roasted pecan,,,,,,,https://target.scene7.com/is/image/Target/GUEST_a710daf7-092c-463a-9b28-8b4ca3513f63?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,False,False,,,True,2026-02-20T23:19:56.685388
1009128460,"Kipling Kazuki Large 15"" Laptop Backpack",https://www.target.com/p/kipling-kazuki-large-15-laptop-backpack/-/A-1009128460?preselect=1009128461#lnk=sametab,Kipling,90.3,129.0,0.0,30,38.7,0.0,0,,,,,,,,,https://target.scene7.com/is/image/Target/GUEST_6cef753b-830a-4d51-a75c-121d7f55e288?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,True,False,,,True,2026-02-20T23:19:59.308352
94705891,Kiss Lock Clutch Bag - A New Day™,https://www.target.com/p/kiss-lock-clutch-bag-a-new-day/-/A-94705891?preselect=94687138#lnk=sametab,A New Day,30.0,0.0,0.0,0,0.0,4.4,89,800+,Black|Brown,,,,,,,https://target.scene7.com/is/image/Target/GUEST_c81ce67f-222a-4e84-967e-6fe3dc83c1fe?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,False,False,False,,,True,2026-02-20T23:20:01.128012
94668471,Girls' Valentine's Day Bag Charm - art class™ Gold,https://www.target.com/p/girls-39-valentine-39-s-day-bag-charm-art-class-8482-gold/-/A-94668471#lnk=sametab,Art Class,8.0,0.0,0.0,0,0.0,5.0,4,700+,,,,,,,,https://target.scene7.com/is/image/Target/GUEST_2d3b2c85-a032-4da2-9eea-1f1bfb6132ad?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,False,False,False,,,True,2026-02-20T23:20:03.813757
94742366,Simulated Pearl Heart Beaded Mini Tote Handbag - A New Day™ Cream,https://www.target.com/p/simulated-pearl-heart-beaded-mini-tote-handbag-a-new-day-8482-cream/-/A-94742366#lnk=sametab,A New Day,25.5,30.0,0.0,15,4.5,5.0,6,1k+,,,,,,,,https://target.scene7.com/is/image/Target/GUEST_b198d847-7a29-4bdd-9459-b44ed8212ca5?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,True,False,False,,,True,2026-02-20T23:20:05.997530
1008405054,Kipling Jonis Medium Laptop Duffle Backpack,https://www.target.com/p/kipling-jonis-medium-laptop-duffle-backpack/-/A-1008405054?preselect=1008405053#lnk=sametab,Kipling,118.3,169.0,0.0,30,50.7,0.0,0,,,,,,,,,https://target.scene7.com/is/image/Target/GUEST_9181b792-36fa-446b-b307-693110642355?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,False,False,,,True,2026-02-20T23:20:08.854344
93336780,Vera Bradley Women's Outlet Lighten Up Large Car Tote,https://www.target.com/p/vera-bradley-women-s-outlet-lighten-up-large-car-tote/-/A-93336780?preselect=94092095#lnk=sametab,Vera Bradley,34.5,115.0,0.0,70,80.5,4.6,169,,baja blue tile|capri pink|medium heather gray|moonless night|plus 1 more color,,,,,,,https://target.scene7.com/is/image/Target/GUEST_10eaeca9-5844-48a1-8022-53ccc5ce3296?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,False,False,,,True,2026-02-20T23:20:11.644588
1008405061,Kipling Seoul Cabin Backpack,https://www.target.com/p/kipling-seoul-cabin-backpack/-/A-1008405061?preselect=1008405060#lnk=sametab,Kipling,97.3,139.0,0.0,30,41.7,0.0,0,,,,,,,,,https://target.scene7.com/is/image/Target/GUEST_7cacacea-3a78-4693-ae3a-494cfb812801?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,False,False,,,True,2026-02-20T23:20:14.381257
94776901,Quilted Drawstring Tote Handbag - Universal Thread™,https://www.target.com/p/quilted-drawstring-tote-handbag-universal-thread/-/A-94776901?preselect=94776900#lnk=sametab,Universal Thread,35.0,0.0,0.0,0,0.0,3.7,9,1k+,Black|Pale Blue|Pink|Yellow,,,,,,,https://target.scene7.com/is/image/Target/GUEST_5e168547-8dac-457c-8f8c-dd363f529a80?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,False,False,False,,,True,2026-02-20T23:20:16.559822
94794412,Heart Kiss & Bow Bag Charm - A New Day™,https://www.target.com/p/heart-kiss-38-bow-bag-charm-a-new-day-8482/-/A-94794412#lnk=sametab,A New Day,8.5,10.0,0.0,15,1.5,4.6,10,1k+,,,,,,,,https://target.scene7.com/is/image/Target/GUEST_7bcd918a-a77a-4a8d-b729-dbf507ff6481?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,True,False,False,,,True,2026-02-20T23:20:19.197268
94794411,Conversation Heart Bag Charm - A New Day™,https://www.target.com/p/conversation-heart-bag-charm-a-new-day-8482/-/A-94794411#lnk=sametab,A New Day,8.5,10.0,0.0,15,1.5,4.8,28,1k+,,,,,,,,https://target.scene7.com/is/image/Target/GUEST_faba82f4-1b2d-4a51-8bea-67318e006232?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,True,False,False,,,True,2026-02-20T23:20:21.243119
91468082,Kipling Gabb Crossbody Bag Blue Bleu 2,https://www.target.com/p/kipling-gabb-crossbody-bag/-/A-91468082?preselect=91687208#lnk=sametab,Kipling,34.99,119.0,0.0,70,84.00999999999999,4.0,2,,black noir|blue bleu 2|cocktail blue|hideaway beige,,,,,,,https://target.scene7.com/is/image/Target/GUEST_251f9bbb-d633-4529-a5af-967eb9df1978?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,False,False,,,True,2026-02-20T23:21:12.764091
93336721,Vera Bradley Women's Outlet Faux Leather Camera Crossbody Bag,https://www.target.com/p/vera-bradley-women-s-outlet-faux-leather-camera-bag-crossbody/-/A-93336721?preselect=93336734#lnk=sametab,Vera Bradley,32.7,109.0,0.0,70,76.3,4.1,15,,bachelor button dot|cayenne|moonless night|quiet shade|plus 1 more color,,,,,,,https://target.scene7.com/is/image/Target/GUEST_c5bdb2a8-61d2-498f-ab84-81cb2974edbf?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,False,False,,,True,2026-02-20T23:21:14.516793
1004941324,Kipling Keefe Crossbody Bag,https://www.target.com/p/kipling-keefe-crossbody-bag/-/A-1004941324?preselect=1004941334#lnk=sametab,Kipling,35.0,0.0,0.0,0,0.0,5.0,1,,electric teal|purple passion,,,,,,,https://target.scene7.com/is/image/Target/GUEST_75e4418a-5362-46a5-8c7d-27fd9dce5188?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,False,False,,,True,2026-02-20T23:21:17.488142
94669897,Mini Zipfolio Floral - up&up™,https://www.target.com/p/mini-zipfolio-floral-up-38-up-8482/-/A-94669897#lnk=sametab,up&up,14.99,0.0,0.0,0,0.0,0.0,3,1k+,,,,,,,,https://target.scene7.com/is/image/Target/GUEST_bc090b7c-5e66-4b98-a3cc-9e8eb491ba92?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,False,True,False,,,True,2026-02-20T23:21:19.679364
94800765,Packable Zip Top Mesh Tote Handbag - Shade & Shore™,https://www.target.com/p/packable-zip-top-mesh-tote-handbag-shade-shore/-/A-94800765?preselect=94742389#lnk=sametab,Shade & Shore,18.0,0.0,0.0,0,0.0,5.0,2,900+,Black|Brown,,,,,,,https://target.scene7.com/is/image/Target/GUEST_39521f7f-2e9b-4be7-99f7-68707e050e45?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,False,False,False,,,True,2026-02-20T23:21:22.083095
94175097,Original Bogg Bag Tote Bag,https://www.target.com/p/bogg-bag-tote-bag/-/A-94175097?preselect=93526152#lnk=sametab,Bogg Bag,67.5,0.0,0.0,0,0.0,4.6,1378,2k+,Seas the Day|Salt Water Taffy|Peach Daiquiri|Honeysuckle|plus 5 more colors,,,,,,,https://target.scene7.com/is/image/Target/GUEST_4f737674-498b-42d3-b58c-3eb5b4909327?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,True,False,False,,,True,2026-02-20T23:21:24.563717
93147143,"MKF Collection Merlina Large Vegan Leather Tote Bag with Wallet – 2-Piece Women’s Shoulder & Top Handle Handbag, Circular Print by Mia K",https://www.target.com/p/mkf-collection-merlina-circular-print-women-s-tote-bag-with-matching-wallet-by-mia-k/-/A-93147143?preselect=93754576#lnk=sametab,MKF Collection,84.0,218.0,0.0,61,134.0,4.2,5,,black|charcoal|cognac|green|plus 7 more colors,,,,,,,https://target.scene7.com/is/image/Target/GUEST_23b699d6-db6e-482d-aeda-880de2940898?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,False,False,,,True,2026-02-20T23:21:27.495352
1001616748,Vera Bradley Women's Outlet Faux Leather Sling Crossbody Bag,https://www.target.com/p/vera-bradley-outlet-sling-crossbody/-/A-1001616748?preselect=1001616749#lnk=sametab,Vera Bradley,32.7,109.0,0.0,70,76.3,3.7,3,,bachelor button dot|dark slate|moonless night|roasted pecan,,,,,,,https://target.scene7.com/is/image/Target/GUEST_4f181d57-1748-4447-8ed1-fe116be37be2?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,False,False,,,True,2026-02-20T23:21:29.325939
88440237,Kipling Riri Crossbody Bag Black Noir,https://www.target.com/p/kipling-riri-crossbody-bag/-/A-88440237?preselect=88440238#lnk=sametab,Kipling,33.74,74.0,0.0,54,40.26,4.7,1968,,black noir|cocktail blue,,,,,,,https://target.scene7.com/is/image/Target/GUEST_50c429a3-f3c1-4b26-a539-2a394366f9ec?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,False,False,,,True,2026-02-20T23:21:31.700577
