product_id,title,url,brand,price_current,price_regular,sale_price,discount_percent,discount_amount,rating,rating_count,bought_last_month,colors,color_selected,category_breadcrumb,description,material_text,highlights,feature_bullets,images,dimensions,dimensions_table,specifications,is_sale,is_clearance,is_new,best_seller,seller,fulfillment_info,in_stock,scraped_at
94412115,Champion Harbor Tote Bag,https://www.target.com/p/champion-harbor-tote-bag/-/A-94412115?preselect=94150235#lnk=sametab,Champion,16.99,0.0,0.0,0,0.0,4.7,91,,|||||,,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Totes",Fit & styleDouble handleInterior zip pocketKey clipInterior mesh pocket with zipperInterior water bottle pocketEmbroidered logo,,Double handle|Interior zip pocket|Key clip|Interior mesh pocket with zipper|Interior water bottle pocket|Embroidered logo,Double handle|Interior zip pocket|Key clip|Interior mesh pocket with zipper|Interior water bottle pocket|Embroidered logo,https://target.scene7.com/is/image/Target/GUEST_5f08ea16-a3ef-4a33-ac0a-4b44c2f62d01?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_c1b6a321-1091-46aa-a1b9-99cf61a50707?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_05979035-5a10-414d-ad3a-4b92ed378306?qlt=65&fmt=webp&hei=400&wid=400&fit=crop|https://target.scene7.com/is/image/Target/GUEST_05979035-5a10-414d-ad3a-4b92ed378306?qlt=65&fmt=webp&hei=40&wid=40&fit=crop,{},{},{},False,True,False,False,,,True,2026-02-20T16:16:55.361344
1006075848,Everyday Zip Tote Handbag – Hynes Eagle,https://www.target.com/p/hynes-eagle-20l-puffy-tote-bag-lightweight-water-resistant-work-gym-bag-with-laptop-sleeve-luggage-strap-smart-pockets/-/A-1006075848?preselect=1006075852#lnk=sametab,Hynes Eagle,36.99,0.0,0.0,0,0.0,4.7,15,,15.7 x 5.9 x 11.8 in,,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags","Fit & styleSecure 20L zip main compartmentPadded laptop sleeve fits devices up to 15.6""Rear luggage strap slides over rolling luggageHandbag + tote hybrid design for versatile daily useInterior zip + slip pocket for everyday itemsExterior quick-access pockets for phone and bottlesSoft handles for all-day carrying comfortTwo side pockets for up to 32 oz bottleWater-repellent nylon exteriorMade for work, gym, travel, and everyday errands",,"Secure 20L zip main compartment|Padded laptop sleeve fits devices up to 15.6""|Rear luggage strap slides over rolling luggage|Handbag + tote hybrid design for versatile daily use|Interior zip + slip pocket for everyday items|Exterior quick-access pockets for phone and bottles|Soft handles for all-day carrying comfort|Two side pockets for up to 32 oz bottle|Water-repellent nylon exterior|Made for work, gym, travel, and everyday errands","Secure 20L zip main compartment|Padded laptop sleeve fits devices up to 15.6""|Rear luggage strap slides over rolling luggage|Handbag + tote hybrid design for versatile daily use|Interior zip + slip pocket for everyday items|Exterior quick-access pockets for phone and bottles|Soft handles for all-day carrying comfort|Two side pockets for up to 32 oz bottle|Water-repellent nylon exterior|Made for work, gym, travel, and everyday errands",https://target.scene7.com/is/image/Target/GUEST_6548fe6e-2040-4ef7-bfc3-c0a1d822adad?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_05693398-2db6-4625-8f43-326d9e967e76?qlt=65&fmt=webp&hei=377&wid=670&fit=crop%2C1|https://target.scene7.com/is/image/Target/GUEST_41aacfe6-8743-48db-8a10-1234f29e5e84?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_f4c8192d-eb31-40f1-891b-2c65f76be533?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_4221cdda-80ee-4310-9880-0abe4d355085?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_a16cf154-027d-47b5-a75a-6df9d23746a3?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,False,False,False,Sold & shipped byHynes Eagle,,True,2026-02-20T16:16:57.584670
94935160,Champion Handbag Unstructured Shopper Tote Bag,https://www.target.com/p/champion-handbag-unstructured-shopper-tote-bag/-/A-94935160?preselect=94835137#lnk=sametab,Champion,19.99,0.0,0.0,0,0.0,0.0,1,,||,,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Totes",,,,,https://target.scene7.com/is/image/Target/GUEST_038868f8-d22d-4646-bc8f-30fe665567be?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_1ddf5902-23c1-4365-8b29-530144e33e74?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_71a80539-917a-466c-9525-d76447595137?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_1ed81ee9-cc33-4e5b-841c-56bcdbb97131?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,False,True,False,,,True,2026-02-20T16:16:59.599391
94705891,Kiss Lock Clutch Bag - A New Day™,https://www.target.com/p/kiss-lock-clutch-bag-a-new-day/-/A-94705891?preselect=94687138#lnk=sametab,A New Day,30.0,0.0,0.0,0,0.0,4.4,89,,|,,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Clutches",Fit & styleTwill fabric clutch bagKiss lock clasp closureMain compartment with credit card slip pocketKiss lock metal clasp closureDetachable carrying handle,,Twill fabric clutch bag|Kiss lock clasp closure|Main compartment with credit card slip pocket|Kiss lock metal clasp closure|Detachable carrying handle,Twill fabric clutch bag|Kiss lock clasp closure|Main compartment with credit card slip pocket|Kiss lock metal clasp closure|Detachable carrying handle,https://target.scene7.com/is/image/Target/GUEST_c81ce67f-222a-4e84-967e-6fe3dc83c1fe?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_bc30567f-6c47-4d02-b6ce-a59ad66c248b?qlt=65&fmt=webp&hei=377&wid=670&fit=crop%2C1|https://target.scene7.com/is/image/Target/GUEST_62892e50-afe0-4d6e-8dec-8f6b2e663cf5?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_9c26ce3e-b739-4d15-ae85-201852781129?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_3b7641a5-9ceb-46cc-b981-305a137809b4?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_6d7ade98-e79b-48a8-b965-72fc3d5ffe51?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,False,False,False,,,True,2026-02-20T16:17:01.533054
94668471,Girls' Valentine's Day Bag Charm - art class™ Gold,https://www.target.com/p/girls-39-valentine-39-s-day-bag-charm-art-class-8482-gold/-/A-94668471#lnk=sametab,Art Class,8.0,0.0,0.0,0,0.0,5.0,4,,,,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Bag Charms & Straps",Fit & styleFun Valentine's Day-themed bag charmShiny gold finish with heart accentsEasy to clip onto bags or keychainsGreat for daily use or gifting,,Fun Valentine's Day-themed bag charm|Shiny gold finish with heart accents|Easy to clip onto bags or keychains|Great for daily use or gifting,Fun Valentine's Day-themed bag charm|Shiny gold finish with heart accents|Easy to clip onto bags or keychains|Great for daily use or gifting,https://target.scene7.com/is/image/Target/GUEST_2d3b2c85-a032-4da2-9eea-1f1bfb6132ad?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_9ab34a3a-b7b2-455d-9ee6-3c2912a1d528?qlt=65&fmt=webp&hei=377&wid=670&fit=crop%2C1|https://target.scene7.com/is/image/Target/GUEST_a87428c0-5de1-4060-87f0-5d35bcea4ef4?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_ea3d54bf-a48c-4d44-a064-da2730a1b58d?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,False,False,False,,,True,2026-02-20T16:17:03.668864
94776901,Quilted Drawstring Tote Handbag - Universal Thread™,https://www.target.com/p/quilted-drawstring-tote-handbag-universal-thread/-/A-94776901?preselect=94776900#lnk=sametab,Universal Thread,35.0,0.0,0.0,0,0.0,3.7,9,,|||,,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Fit & styleUniversal Thread quilted tote handbagWoven with recycled polyester fabricInterior zip pocketDouble shoulder strapsDrawstring closure,,Universal Thread quilted tote handbag|Woven with recycled polyester fabric|Interior zip pocket|Double shoulder straps|Drawstring closure,Universal Thread quilted tote handbag|Woven with recycled polyester fabric|Interior zip pocket|Double shoulder straps|Drawstring closure,https://target.scene7.com/is/image/Target/GUEST_5e168547-8dac-457c-8f8c-dd363f529a80?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_a22b36d4-9fec-4592-ab7d-18322c98374d?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_1bc25f15-6e08-4dfa-ab9c-12a5cbb710ff?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_9f178582-2246-4ef6-afff-2259542031a3?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_ec9c9dec-b0af-4098-832f-38c1ffc0caec?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,False,False,False,,,True,2026-02-20T16:17:06.229528
1006822544,"Kipling Seoul Large 15"" Laptop Backpack",https://www.target.com/p/kipling-seoul-large-15-laptop-backpack/-/A-1006822544?preselect=1006822546#lnk=sametab,Kipling,41.99,0.0,0.0,0,0.0,4.7,43,,12.75 l x 17.25 h x 9 d,,Target > Luggage > Backpacks > Laptop Backpacks,"Fit & styleBrand: Kipling44% Nylon\""Dimensions: 12.75\"" L x 17.25\"" H x 9\"" DWeight: 1.41 lbsVolume: 27LTop carry handle15\"" laptop sleeveTwo front zip pocketsWater bottle pockets",,"Brand: Kipling|44% Nylon\""|Dimensions: 12.75\"" L x 17.25\"" H x 9\"" D|Weight: 1.41 lbs|Volume: 27L|Top carry handle|15\"" laptop sleeve|Two front zip pockets|Water bottle pockets","Brand: Kipling|44% Nylon\""|Dimensions: 12.75\"" L x 17.25\"" H x 9\"" D|Weight: 1.41 lbs|Volume: 27L|Top carry handle|15\"" laptop sleeve|Two front zip pockets|Water bottle pockets",https://target.scene7.com/is/image/Target/GUEST_c7a76101-dcc9-4fc3-bef0-1e94e878bb7a?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_ab829207-ed12-4743-8aad-bf0bab9119ed?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_fe01463e-96a7-45a6-b919-c1c10ed2812d?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_7fd7f831-a14c-4981-a464-593b675e89d8?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_ac79b958-1cad-4d3f-a7b2-5b7c4261d84d?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,False,False,Sold & shipped byKipling,,True,2026-02-20T16:17:09.143547
94825922,Champion Handbag Organizer,https://www.target.com/p/champion-handbag-organizer/-/A-94825922?preselect=94769844#lnk=sametab,Champion,14.99,0.0,0.0,0,0.0,5.0,6,,||||,,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses",,,,,https://target.scene7.com/is/image/Target/GUEST_42026f12-ed2c-48e4-8e8e-e231d32b6ebe?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_f9a3a3e6-31e2-475b-9e3f-ab0e9428de32?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_dc7360af-7980-42bc-877c-2cb9b1dab845?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_ff3afa94-4f28-4bb3-9592-3ed96388b3a3?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_edab9237-d0b0-4865-971f-40a61914a2c8?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},False,False,False,False,,,True,2026-02-20T16:17:10.738476
93336780,Vera Bradley Women's Outlet Lighten Up Large Car Tote,https://www.target.com/p/vera-bradley-women-s-outlet-lighten-up-large-car-tote/-/A-93336780?preselect=93336779#lnk=sametab,Vera Bradley,34.5,0.0,0.0,0,0.0,4.6,169,,a cat's life|baja blue tile|capri pink|dog park|medium heather gray|moonless night|pomegranate|sea turtles,,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses > Shoulder Bags",Fit & style22 inches (W) x 13 inches (H) x 12.5 inches (D)Wipe-clean liningSnap closureMax Weight Capacity 25 lbs.Drop Strap Length: 10 inches,,22 inches (W) x 13 inches (H) x 12.5 inches (D)|Wipe-clean lining|Snap closure|Max Weight Capacity 25 lbs.|Drop Strap Length: 10 inches,22 inches (W) x 13 inches (H) x 12.5 inches (D)|Wipe-clean lining|Snap closure|Max Weight Capacity 25 lbs.|Drop Strap Length: 10 inches,https://target.scene7.com/is/image/Target/GUEST_b9819b2d-a997-4fdb-9944-55dca22f43d2?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_0319ac05-8d71-47e1-9e41-77879cdb7389?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_75970d0c-245c-4424-8904-ac82b9b33fb7?wid=800&hei=800&qlt=80&fmt=pjpeg,"{""handle_drop"": ""Drop Strap Length: 10 inches""}",{},{},True,False,False,False,Sold & shipped byVera Bradley,,True,2026-02-20T16:19:06.792532
1008012839,Kipling Sanaa Large Metallic Rolling Backpack,https://www.target.com/p/kipling-sanaa-large-metallic-rolling-backpack/-/A-1008012839?preselect=1008012838#lnk=sametab,Kipling,149.99,0.0,0.0,0,0.0,0.0,0,,3.75''l x 19.75''h x 8.25''d,,"Target > Clothing, Shoes & Accessories > Accessories > Handbags & Purses","Fit & styleBrand: KiplingDimensions:13.75''L x 19.75''H x 8.25''DWeight: 5.2 lbsVolume: 26LFour spinning wheelsRetractable handleFront pocketsLarge main compartment15\"" laptop sleeve",,"Brand: Kipling|Dimensions:13.75''L x 19.75''H x 8.25''D|Weight: 5.2 lbs|Volume: 26L|Four spinning wheels|Retractable handle|Front pockets|Large main compartment|15\"" laptop sleeve","Brand: Kipling|Dimensions:13.75''L x 19.75''H x 8.25''D|Weight: 5.2 lbs|Volume: 26L|Four spinning wheels|Retractable handle|Front pockets|Large main compartment|15\"" laptop sleeve",https://target.scene7.com/is/image/Target/GUEST_9ea6a49b-f7a3-4469-8f32-49df76226709?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_ccbc90d5-d9f9-41ef-aac7-52e3272431aa?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_7025a14d-d8e6-4996-a74f-d7e520e1c633?wid=800&hei=800&qlt=80&fmt=pjpeg|https://target.scene7.com/is/image/Target/GUEST_fbba5831-386d-4dbf-8cad-e4bf59fe89a2?wid=800&hei=800&qlt=80&fmt=pjpeg,{},{},{},True,False,False,False,Sold & shipped byKipling,,True,2026-02-20T16:19:09.793327
